,ID,ID_ORIGINAL,Age,Household_Size,Spy,Satisfaction_Level,Household_Income,Gender,Foreign_Citizenship,Frequent_Traveler,Cellphone_Usage,Occupation,Political_Participation,Social_Person,Area_Residence,Military_Service
2342,3342,463812,27.0,2.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,nan,Yes,Country-side,Never
2343,3343,460760,60.0,4.0,1.0,2.0,8261.0,Male,Yes,No,High,Private company,No involvement,Yes,City,Never
2344,3344,459406,72.0,2.0,1.0,4.0,7000.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
2345,3345,463816,53.0,4.0,1.0,2.0,10783.0,Male,Yes,Yes,High,Private company,Some involvement,Yes,City,Intervention in Iraq
2346,3346,465490,35.0,5.0,1.0,1.0,7000.0,Female,Yes,Yes,Average,Private company,nan,Yes,Country-side,Never
2347,3347,467447,37.0,3.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
2348,3348,465564,46.0,4.0,1.0,2.0,7000.0,Male,Yes,No,Average,Private company,nan,Yes,City,Never
2349,3349,460141,35.0,1.0,1.0,4.0,23393.0,Male,No,Yes,Low,Private company,nan,No,City,Never
2350,3350,467022,25.0,5.0,0.0,1.0,8261.0,Male,No,Yes,Low,Private company,No involvement,No,City,Never
2351,3351,465756,23.0,3.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
2352,3352,467463,39.0,3.0,1.0,2.0,17088.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
2353,3353,463207,51.0,2.0,1.0,3.0,8261.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
2354,3354,464632,29.0,8.0,0.0,1.0,7000.0,Male,No,No,Low,Private company,Strong involvement,Yes,Country-side,Never
2355,3355,459266,26.0,5.0,0.0,1.0,13305.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
2356,3356,461380,37.0,2.0,1.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2357,3357,460276,37.0,2.0,1.0,2.0,10783.0,Female,Yes,Yes,Low,Private company,nan,No,City,Never
2358,3358,462258,25.0,4.0,0.0,1.0,8261.0,Male,No,No,Low,Government,No involvement,No,City,Never
2359,3359,460208,27.0,8.0,0.0,1.0,18349.0,Male,No,No,Low,Private company,nan,No,City,Never
2360,3360,466862,26.0,4.0,0.0,1.0,18349.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
2361,3361,463460,52.0,2.0,1.0,3.0,7000.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2362,3362,466985,45.0,7.0,0.0,1.0,7000.0,Female,Yes,No,Average,Private company,No involvement,Yes,City,Intervention in Iraq
2363,3363,460035,25.0,6.0,0.0,1.0,7000.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2364,3364,466785,41.0,2.0,0.0,3.0,7000.0,Male,No,Yes,Low,Student,No involvement,No,City,Never
2365,3365,467844,37.0,2.0,0.0,2.0,7000.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
2366,3366,464117,84.0,2.0,1.0,5.0,7000.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
2367,3367,465758,37.0,1.0,0.0,4.0,15827.0,Female,Yes,No,Low,Private company,No involvement,Yes,Country-side,Never
2368,3368,461823,27.0,4.0,1.0,1.0,19610.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
2369,3369,465752,42.0,2.0,1.0,3.0,13305.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2370,3370,467836,63.0,3.0,1.0,3.0,8261.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
2371,3371,464609,39.0,2.0,1.0,2.0,10783.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2372,3372,460999,26.0,3.0,0.0,1.0,8261.0,Male,No,Yes,Low,Private company,No involvement,Yes,City,Never
2373,3373,462666,48.0,2.0,1.0,3.0,7000.0,Male,Yes,Yes,Low,Private company,nan,No,City,Never
2374,3374,466020,83.0,1.0,0.0,9.0,7000.0,Male,Yes,No,Low,Self-employed,No involvement,No,City,Never
2375,3375,463147,31.0,4.0,1.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
2376,3376,460989,23.0,3.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,Yes,City,Intervention in Syria
2377,3377,461217,33.0,5.0,0.0,1.0,8261.0,Female,No,Yes,Low,Private company,No involvement,No,City,Never
2378,3378,462066,26.0,2.0,1.0,2.0,23393.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2379,3379,463619,70.0,2.0,0.0,4.0,8261.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
2380,3380,462360,62.0,2.0,1.0,4.0,10783.0,Female,Yes,Yes,Low,Private company,nan,No,City,Never
2381,3381,467003,61.0,2.0,1.0,4.0,7000.0,Female,Yes,Yes,Low,Private company,No involvement,No,City,Never
2382,3382,459784,52.0,5.0,1.0,2.0,7000.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
2383,3383,460538,22.0,3.0,0.0,1.0,7000.0,Female,nan,No,High,Private company,Some involvement,Yes,City,Never
2384,3384,464685,35.0,4.0,0.0,1.0,10783.0,Male,No,No,Low,Public company,No involvement,Yes,Country-side,Never
2385,3385,464039,42.0,2.0,0.0,3.0,8261.0,Male,No,Yes,Low,Private company,nan,No,City,Never
2386,3386,462209,40.0,1.0,0.0,4.0,7000.0,Female,Yes,No,Low,Private company,nan,Yes,Country-side,Never
2387,3387,460941,72.0,1.0,0.0,8.0,8261.0,Male,Yes,No,Low,Private company,No involvement,No,City,Never
2388,3388,467047,37.0,1.0,0.0,4.0,18349.0,Female,No,No,Low,Nothing,No involvement,No,City,Never
2389,3389,466600,18.0,1.0,0.0,2.0,20871.0,Male,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
2390,3390,460112,28.0,2.0,1.0,2.0,18349.0,Male,Yes,Yes,Average,Private company,No involvement,Yes,City,Never
2391,3391,461451,28.0,6.0,0.0,1.0,8261.0,Female,No,Yes,Low,Private company,No involvement,Yes,City,Never
2392,3392,463843,49.0,4.0,0.0,2.0,7000.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
2393,3393,462787,29.0,1.0,0.0,3.0,8261.0,Female,No,No,Low,Private company,nan,Yes,City,Never
2394,3394,467455,37.0,2.0,1.0,2.0,17088.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2395,3395,462404,26.0,1.0,0.0,3.0,18349.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2396,3396,465799,52.0,4.0,1.0,2.0,8261.0,Male,Yes,Yes,Low,Private company,nan,No,City,Never
2397,3397,460988,41.0,3.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,Strong involvement,Yes,Country-side,Never
2398,3398,460314,39.0,3.0,0.0,2.0,12044.0,Female,No,No,Low,Private company,Some involvement,No,City,Never
2399,3399,461687,77.0,2.0,1.0,4.0,7000.0,Female,Yes,Yes,High,Private company,nan,No,City,Never
2400,3400,464392,58.0,2.0,1.0,3.0,8261.0,Male,Yes,nan,Average,Private company,nan,No,City,Never
2401,3401,460245,52.0,2.0,1.0,3.0,10783.0,Female,Yes,Yes,Low,Private company,nan,nan,City,Never
2402,3402,467902,37.0,1.0,0.0,4.0,7000.0,Female,No,No,Low,Private company,nan,No,City,Never
2403,3403,462046,30.0,3.0,0.0,2.0,17088.0,Female,No,Yes,Low,Government,No involvement,Yes,Country-side,Never
2404,3404,465805,50.0,1.0,1.0,5.0,7000.0,Male,Yes,Yes,Low,Private company,No involvement,Yes,City,Never
2405,3405,464760,52.0,4.0,1.0,2.0,14566.0,Female,Yes,No,Average,Private company,No involvement,Yes,Country-side,Never
2406,3406,460916,63.0,2.0,1.0,4.0,8261.0,Male,Yes,No,Average,Private company,Strong involvement,No,City,Never
2407,3407,460292,27.0,3.0,0.0,1.0,22132.0,Female,No,Yes,Low,Student,No involvement,No,City,Never
2408,3408,461211,53.0,1.0,0.0,6.0,7000.0,Female,No,Yes,Low,Private company,Strong involvement,No,City,Never
2409,3409,467255,40.0,2.0,0.0,2.0,14566.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
2410,3410,460277,20.0,5.0,1.0,1.0,8261.0,Female,No,No,Low,Private company,Strong involvement,Yes,City,Never
2411,3411,464647,51.0,1.0,0.0,6.0,8261.0,Female,Yes,No,High,Government,No involvement,Yes,Country-side,Never
2412,3412,464984,32.0,1.0,0.0,4.0,8261.0,Male,No,Yes,Low,Private company,nan,No,City,Never
2413,3413,463983,36.0,2.0,0.0,2.0,7000.0,Female,Yes,No,Average,Private company,No involvement,Yes,Country-side,Never
2414,3414,464656,33.0,7.0,1.0,1.0,8261.0,Female,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
2415,3415,460266,22.0,8.0,0.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
2416,3416,462391,26.0,8.0,1.0,1.0,8261.0,Female,No,No,Low,Private company,Some involvement,Yes,City,Intervention in Iraq
2417,3417,460079,41.0,1.0,0.0,5.0,7000.0,Female,No,No,Low,Government,No involvement,No,City,Never
2418,3418,462849,50.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2419,3419,467755,37.0,2.0,1.0,2.0,14566.0,Male,Yes,Yes,Low,Private company,nan,No,City,Never
2420,3420,466826,43.0,2.0,0.0,3.0,7000.0,Male,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
2421,3421,460433,45.0,2.0,0.0,3.0,17088.0,Female,No,No,Low,Private company,Strong involvement,No,City,Never
2422,3422,459255,33.0,3.0,0.0,2.0,7000.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
2423,3423,461942,29.0,6.0,0.0,1.0,7000.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
2424,3424,459054,37.0,4.0,1.0,1.0,18349.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
2425,3425,461224,33.0,2.0,0.0,2.0,17088.0,Female,Yes,Yes,High,Government,No involvement,No,City,Never
2426,3426,463815,37.0,2.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
2427,3427,467396,20.0,3.0,0.0,1.0,7000.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
2428,3428,464477,36.0,2.0,0.0,2.0,7000.0,Male,Yes,No,Low,Private company,Strong involvement,No,City,Never
2429,3429,461048,33.0,2.0,0.0,2.0,19610.0,Male,Yes,Yes,Average,Government,No involvement,Yes,City,Never
2430,3430,464050,30.0,1.0,0.0,3.0,7000.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2431,3431,461220,26.0,3.0,0.0,1.0,17088.0,Female,No,No,Low,Public company,No involvement,No,City,Never
2432,3432,467378,56.0,2.0,1.0,3.0,8261.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
2433,3433,463364,71.0,2.0,1.0,4.0,8261.0,Female,Yes,No,High,Self-employed,No involvement,No,City,Never
2434,3434,461434,32.0,3.0,1.0,2.0,12044.0,Female,Yes,Yes,High,Public company,No involvement,Yes,City,Intervention in Iraq
2435,3435,464841,19.0,3.0,0.0,1.0,7000.0,Male,nan,No,High,Private company,Strong involvement,Yes,Country-side,Never
2436,3436,467895,27.0,4.0,1.0,1.0,7000.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
2437,3437,467698,40.0,2.0,0.0,3.0,10783.0,Female,Yes,No,Average,Private company,nan,No,City,Never
2438,3438,463962,35.0,2.0,1.0,2.0,22132.0,Female,nan,Yes,Low,Private company,nan,No,City,Never
2439,3439,465009,51.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
2440,3440,460699,28.0,1.0,0.0,3.0,18349.0,Male,No,Yes,Low,Private company,nan,No,City,Never
2441,3441,461773,69.0,3.0,1.0,3.0,8261.0,Male,Yes,Yes,High,Private company,Strong involvement,No,City,Never
2442,3442,467391,84.0,1.0,1.0,9.0,7000.0,Male,Yes,Yes,Low,Self-employed,No involvement,No,City,Never
2443,3443,462747,25.0,4.0,1.0,1.0,15827.0,Male,No,No,Low,Government,No involvement,No,City,Never
2444,3444,463359,23.0,4.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
2445,3445,462983,66.0,2.0,0.0,4.0,8261.0,Female,Yes,Yes,High,Self-employed,No involvement,No,City,Never
2446,3446,459089,19.0,7.0,1.0,1.0,18349.0,Male,No,No,Low,Private company,nan,Yes,City,Intervention in Iraq
2447,3447,460889,47.0,2.0,1.0,3.0,8261.0,Female,Yes,Yes,Low,Private company,nan,No,City,Never
2448,3448,461324,48.0,1.0,1.0,5.0,12044.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2449,3449,459096,80.0,1.0,0.0,8.0,7000.0,Male,nan,No,Low,Self-employed,No involvement,No,City,Never
2450,3450,465102,57.0,2.0,1.0,3.0,8261.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
2451,3451,460055,46.0,1.0,1.0,5.0,17088.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2452,3452,466115,37.0,2.0,0.0,2.0,8261.0,Male,Yes,No,Low,Public company,No involvement,No,City,Never
2453,3453,467638,71.0,2.0,1.0,4.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2454,3454,461360,30.0,4.0,0.0,1.0,7000.0,Female,Yes,Yes,Average,Private company,Some involvement,No,City,Never
2455,3455,466342,49.0,5.0,1.0,1.0,7000.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
2456,3456,461364,46.0,2.0,1.0,3.0,7000.0,Female,No,No,Low,Government,No involvement,No,City,Never
2457,3457,467449,86.0,2.0,1.0,5.0,8261.0,Female,Yes,Yes,Low,Self-employed,No involvement,No,City,Never
2458,3458,467845,52.0,2.0,1.0,3.0,8261.0,Male,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
2459,3459,461808,38.0,2.0,1.0,2.0,7000.0,Male,Yes,Yes,Low,Private company,nan,Yes,City,Intervention in Iraq
2460,3460,467549,61.0,3.0,0.0,3.0,20871.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
2461,3461,464693,36.0,1.0,0.0,4.0,18349.0,Female,No,Yes,Low,Private company,No involvement,Yes,Country-side,Never
2462,3462,460056,30.0,5.0,1.0,1.0,10783.0,Male,No,Yes,Low,Private company,Some involvement,Yes,City,Intervention in Syria
2463,3463,460020,53.0,3.0,1.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2464,3464,465318,21.0,6.0,1.0,1.0,14566.0,Male,No,No,Low,Government,No involvement,Yes,City,Intervention in Iraq
2465,3465,462085,30.0,1.0,0.0,3.0,7000.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
2466,3466,466437,56.0,1.0,0.0,6.0,7000.0,Male,Yes,No,Low,Public company,No involvement,No,City,Never
2467,3467,459633,19.0,2.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
2468,3468,464756,25.0,3.0,1.0,1.0,13305.0,Female,No,No,Low,Private company,No involvement,Yes,Country-side,Never
2469,3469,461838,49.0,1.0,1.0,5.0,7000.0,Male,Yes,Yes,Low,Private company,nan,No,City,Never
2470,3470,462984,69.0,2.0,1.0,4.0,8261.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
2471,3471,461644,31.0,6.0,1.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
2472,3472,467072,63.0,3.0,1.0,3.0,8261.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
2473,3473,464541,31.0,2.0,0.0,2.0,8261.0,Male,No,Yes,Low,Government,No involvement,No,City,Never
2474,3474,462364,51.0,3.0,0.0,2.0,7000.0,Male,Yes,No,Low,Private company,nan,No,City,Never
2475,3475,463379,29.0,7.0,0.0,1.0,8261.0,Male,No,No,Low,Student,No involvement,No,City,Never
2476,3476,465792,57.0,4.0,1.0,2.0,8261.0,Female,Yes,Yes,Low,Private company,No involvement,Yes,City,Never
2477,3477,459367,22.0,4.0,0.0,1.0,20871.0,Female,No,No,Low,Government,No involvement,Yes,City,Intervention in Syria
2478,3478,462133,46.0,3.0,0.0,2.0,18349.0,Female,Yes,Yes,High,Government,No involvement,Yes,City,Never
2479,3479,466950,28.0,2.0,0.0,2.0,8261.0,Male,No,Yes,Low,Private company,Strong involvement,Yes,City,Never
2480,3480,466777,49.0,2.0,1.0,3.0,17088.0,Female,Yes,Yes,Average,Nothing,No involvement,No,City,Never
2481,3481,463542,27.0,5.0,0.0,1.0,14566.0,Female,Yes,No,High,Private company,No involvement,Yes,City,Never
2482,3482,462465,51.0,2.0,1.0,3.0,8261.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
2483,3483,464384,25.0,4.0,1.0,1.0,18349.0,Male,No,Yes,Low,Private company,Some involvement,Yes,Country-side,Never
2484,3484,459251,35.0,1.0,1.0,4.0,7000.0,Male,No,Yes,Low,Private company,nan,No,City,Never
2485,3485,466362,65.0,2.0,1.0,4.0,8261.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
2486,3486,464260,72.0,3.0,1.0,3.0,10783.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
2487,3487,462879,74.0,2.0,0.0,4.0,8261.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
2488,3488,462171,37.0,2.0,0.0,2.0,10783.0,Female,Yes,No,High,Private company,No involvement,No,City,Never
2489,3489,461843,50.0,2.0,1.0,3.0,7000.0,Female,Yes,Yes,High,Private company,nan,Yes,City,Never
2490,3490,459682,35.0,3.0,0.0,2.0,7000.0,Male,Yes,Yes,Average,Public company,No involvement,No,City,Never
2491,3491,466166,85.0,2.0,0.0,5.0,8261.0,Male,Yes,Yes,High,Self-employed,No involvement,Yes,Country-side,Never
2492,3492,465422,40.0,2.0,1.0,2.0,8261.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
2493,3493,466838,41.0,3.0,0.0,2.0,7000.0,Male,Yes,No,Low,Public company,No involvement,Yes,City,Intervention in Syria
2494,3494,467915,23.0,4.0,1.0,1.0,7000.0,Female,No,No,Low,Government,No involvement,No,City,Never
2495,3495,464758,47.0,4.0,1.0,2.0,8261.0,Female,Yes,No,Average,Private company,No involvement,Yes,Country-side,Never
2496,3496,464436,88.0,2.0,0.0,5.0,7000.0,Male,Yes,Yes,High,Self-employed,No involvement,Yes,Country-side,Never
2497,3497,460294,50.0,2.0,0.0,3.0,8261.0,Female,Yes,Yes,Low,Government,No involvement,No,City,Never
2498,3498,461551,61.0,2.0,0.0,4.0,8261.0,Male,Yes,No,Low,Private company,Strong involvement,No,City,Never
2499,3499,465597,43.0,1.0,0.0,5.0,24654.0,Female,No,Yes,Low,Private company,Strong involvement,No,City,Never
2500,3500,461863,33.0,4.0,0.0,1.0,9522.0,Male,No,No,Low,Government,No involvement,No,City,Never
2501,3501,460762,18.0,5.0,0.0,1.0,7000.0,Female,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
2502,3502,460190,30.0,3.0,0.0,1.0,18349.0,Female,No,Yes,Low,Private company,Strong involvement,No,City,Never
2503,3503,459886,26.0,4.0,0.0,1.0,8261.0,Male,Yes,No,Low,Private company,nan,No,City,Never
2504,3504,462527,43.0,2.0,1.0,3.0,12044.0,Male,Yes,No,Average,Private company,nan,No,City,Never
2505,3505,460980,26.0,3.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Strong involvement,Yes,City,Never
2506,3506,465942,33.0,2.0,0.0,2.0,17088.0,Female,Yes,Yes,High,Student,No involvement,No,City,Never
2507,3507,459513,32.0,2.0,1.0,2.0,10783.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
2508,3508,460380,29.0,3.0,0.0,1.0,17088.0,Male,No,Yes,Low,Private company,Strong involvement,No,City,Never
2509,3509,463909,25.0,3.0,1.0,1.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
2510,3510,466429,36.0,2.0,0.0,2.0,8261.0,Male,Yes,No,Low,Private company,Some involvement,Yes,City,Never
2511,3511,465710,49.0,1.0,1.0,5.0,8261.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2512,3512,459147,81.0,1.0,0.0,9.0,8261.0,Male,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
2513,3513,466945,61.0,2.0,1.0,4.0,7000.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2514,3514,461259,59.0,1.0,0.0,6.0,7000.0,Male,No,Yes,Low,Private company,Strong involvement,Yes,Country-side,Never
2515,3515,462410,32.0,5.0,1.0,1.0,8261.0,Female,No,No,Low,Private company,Some involvement,Yes,City,Intervention in Iraq
2516,3516,460008,25.0,4.0,0.0,1.0,18349.0,Male,No,No,Low,Government,No involvement,No,City,Never
2517,3517,461466,49.0,2.0,0.0,3.0,7000.0,Male,Yes,No,Low,Private company,nan,Yes,City,Intervention in Iraq
2518,3518,464015,42.0,2.0,0.0,3.0,7000.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2519,3519,465664,84.0,1.0,0.0,9.0,8261.0,Female,Yes,Yes,Low,Self-employed,No involvement,No,City,Never
2520,3520,459298,45.0,4.0,1.0,2.0,12044.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2521,3521,460998,27.0,3.0,1.0,1.0,7000.0,Male,No,Yes,Low,Private company,nan,Yes,City,Never
2522,3522,462126,20.0,4.0,0.0,1.0,8261.0,Male,Yes,No,Average,Private company,Some involvement,Yes,City,Intervention in Iraq
2523,3523,460028,39.0,2.0,0.0,2.0,20871.0,Male,Yes,Yes,Average,Private company,Some involvement,Yes,City,Never
2524,3524,459291,38.0,1.0,0.0,4.0,7000.0,Female,No,Yes,Low,Private company,Strong involvement,No,City,Never
2525,3525,464397,40.0,2.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
2526,3526,467567,27.0,5.0,0.0,1.0,8261.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
2527,3527,462765,50.0,8.0,1.0,1.0,8261.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
2528,3528,466136,19.0,2.0,0.0,1.0,7000.0,Female,No,Yes,Low,Private company,No involvement,No,City,Never
2529,3529,465550,30.0,6.0,0.0,1.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,Yes,City,Never
2530,3530,467403,38.0,3.0,1.0,2.0,15827.0,Female,Yes,Yes,Average,Private company,No involvement,Yes,Country-side,Never
2531,3531,461055,52.0,3.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,Yes,City,Never
2532,3532,467082,75.0,2.0,1.0,4.0,8261.0,Female,Yes,Yes,High,Private company,nan,No,City,Never
2533,3533,464361,50.0,2.0,1.0,3.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2534,3534,466291,22.0,3.0,0.0,4.0,7000.0,Male,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
2535,3535,460965,52.0,4.0,1.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2536,3536,462004,53.0,6.0,1.0,1.0,7000.0,Female,Yes,Yes,High,Private company,nan,Yes,City,Never
2537,3537,461530,42.0,2.0,0.0,3.0,8261.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
2538,3538,463283,48.0,1.0,1.0,5.0,8261.0,Female,No,Yes,Low,Private company,nan,Yes,City,Never
2539,3539,459516,63.0,2.0,1.0,4.0,7000.0,Female,nan,Yes,Average,Private company,Some involvement,No,City,Never
2540,3540,461468,66.0,3.0,1.0,3.0,7000.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
2541,3541,459598,40.0,2.0,0.0,2.0,7000.0,Male,Yes,No,Average,Private company,Some involvement,Yes,Country-side,Never
2542,3542,460578,28.0,4.0,0.0,1.0,17088.0,Male,Yes,No,Average,Private company,Strong involvement,Yes,City,Intervention in Iraq
2543,3543,460734,35.0,3.0,0.0,2.0,17088.0,Male,Yes,Yes,Average,Private company,Strong involvement,Yes,City,Never
2544,3544,466641,20.0,4.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
2545,3545,461439,37.0,2.0,1.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2546,3546,461390,70.0,2.0,1.0,4.0,7000.0,Female,Yes,Yes,High,Private company,nan,No,City,Never
2547,3547,461465,28.0,2.0,0.0,2.0,18349.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2548,3548,459242,65.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,Low,Public company,No involvement,No,City,Never
2549,3549,464949,19.0,3.0,0.0,1.0,7000.0,Male,Yes,No,High,Public company,No involvement,Yes,Country-side,Never
2550,3550,461592,29.0,2.0,1.0,2.0,7000.0,Male,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
2551,3551,460618,55.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,Low,Self-employed,No involvement,Yes,City,Never
2552,3552,466773,37.0,3.0,1.0,2.0,7000.0,Female,Yes,Yes,Low,nan,No involvement,No,City,Never
2553,3553,462976,50.0,2.0,1.0,3.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
2554,3554,460614,38.0,4.0,1.0,1.0,7000.0,Male,nan,Yes,Average,Private company,Strong involvement,Yes,City,Never
2555,3555,467494,80.0,6.0,0.0,2.0,7000.0,Female,Yes,Yes,High,Self-employed,No involvement,No,City,Never
2556,3556,465350,35.0,3.0,0.0,2.0,7000.0,Female,No,Yes,Low,Private company,nan,No,City,Never
2557,3557,467357,60.0,2.0,0.0,3.0,7000.0,Male,Yes,Yes,Low,nan,No involvement,No,City,Never
2558,3558,467690,67.0,2.0,0.0,4.0,7000.0,Female,Yes,No,High,Self-employed,No involvement,No,City,Never
2559,3559,462921,49.0,4.0,1.0,2.0,7000.0,Male,Yes,No,Average,Private company,No involvement,No,City,Never
2560,3560,464188,33.0,3.0,0.0,2.0,8261.0,Female,No,No,Low,Government,No involvement,No,City,Never
2561,3561,460642,19.0,3.0,0.0,1.0,23393.0,Male,No,No,Low,Private company,Some involvement,Yes,City,Never
2562,3562,462303,32.0,4.0,0.0,1.0,7000.0,Female,Yes,No,Average,Private company,nan,No,City,Never
2563,3563,465148,31.0,3.0,0.0,2.0,8261.0,Male,No,No,Low,Private company,nan,nan,City,Never
2564,3564,464448,39.0,2.0,1.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2565,3565,461989,57.0,4.0,1.0,2.0,7000.0,Female,nan,Yes,Average,Private company,No involvement,Yes,City,Never
2566,3566,466061,41.0,1.0,0.0,5.0,9522.0,Female,No,Yes,Low,nan,nan,Yes,City,Never
2567,3567,466926,20.0,3.0,0.0,4.0,7000.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
2568,3568,460508,27.0,3.0,0.0,1.0,9522.0,Male,Yes,Yes,High,Private company,Some involvement,Yes,City,Never
2569,3569,466865,32.0,5.0,0.0,1.0,18349.0,Female,No,No,Low,Nothing,No involvement,Yes,City,Never
2570,3570,459790,28.0,3.0,1.0,1.0,19610.0,Male,No,No,Low,Government,No involvement,No,City,Never
2571,3571,460938,38.0,1.0,0.0,4.0,7000.0,Male,No,Yes,Low,Private company,nan,No,City,Never
2572,3572,464432,31.0,2.0,0.0,2.0,17088.0,Male,No,No,Low,Private company,No involvement,Yes,City,Never
2573,3573,459901,47.0,3.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
2574,3574,467495,66.0,3.0,1.0,3.0,9522.0,Male,Yes,No,High,Private company,nan,No,City,Never
